Benchmark,Iteration,Best Score
Rosenbrock,232,67278.63122402571
Rosenbrock,233,67278.63122402571
Rosenbrock,234,67278.63122402571
Rosenbrock,235,67278.63122402571
Rosenbrock,236,67278.63122402571
Rosenbrock,237,67278.63122402571
Rosenbrock,238,67278.63122402571
Rosenbrock,239,67278.63122402571
Rosenbrock,240,67278.63122402571
Rosenbrock,241,67278.63122402571
Rosenbrock,242,67278.63122402571
Rosenbrock,243,67278.63122402571
Rosenbrock,244,67278.63122402571
Rosenbrock,245,16042.083237204484
Rosenbrock,246,16042.083237204484
Rosenbrock,247,16042.083237204484
Rosenbrock,248,16042.083237204484
Rosenbrock,249,16042.083237204484
Rosenbrock,250,16042.083237204484
Rosenbrock,251,16042.083237204484
Rosenbrock,252,16042.083237204484
Rosenbrock,253,16042.083237204484
Rosenbrock,254,16042.083237204484
Rosenbrock,255,16042.083237204484
Rosenbrock,256,16042.083237204484
Rosenbrock,257,16042.083237204484
Rosenbrock,258,16042.083237204484
Rosenbrock,259,16042.083237204484
Rosenbrock,260,16042.083237204484
Rosenbrock,261,16042.083237204484
Rosenbrock,262,16042.083237204484
Rosenbrock,263,16042.083237204484
Rosenbrock,264,16042.083237204484
Rosenbrock,265,16042.083237204484
Rosenbrock,266,16042.083237204484
Rosenbrock,267,16042.083237204484
Rosenbrock,268,16042.083237204484
Rosenbrock,269,16042.083237204484
Rosenbrock,270,16042.083237204484
Rosenbrock,271,9960.923647080785
Rosenbrock,272,9960.923647080785
Rosenbrock,273,9960.923647080785
Rosenbrock,274,9960.923647080785
Rosenbrock,275,9960.923647080785
Rosenbrock,276,9960.923647080785
Rosenbrock,277,9960.923647080785
Rosenbrock,278,4894.719471290522
Rosenbrock,279,4894.719471290522
Rosenbrock,280,4894.719471290522
Rosenbrock,281,4894.719471290522
Rosenbrock,282,3330.4108649502723
Rosenbrock,283,3330.4108649502723
Rosenbrock,284,3330.4108649502723
Rosenbrock,285,752.0115382776692
Rosenbrock,286,752.0115382776692
Rosenbrock,287,752.0115382776692
Rosenbrock,288,752.0115382776692
Rosenbrock,289,752.0115382776692
Rosenbrock,290,752.0115382776692
Rosenbrock,291,752.0115382776692
Rosenbrock,292,752.0115382776692
Rosenbrock,293,626.7389354361327
Rosenbrock,294,626.7389354361327
Rosenbrock,295,418.31558547684153
Rosenbrock,296,248.22470956452008
Rosenbrock,297,248.22470956452008
Rosenbrock,298,236.68319254387083
Rosenbrock,299,142.31659792394328
Rosenbrock,300,142.31659792394328
Ackley,1,19.03608174346814
Ackley,2,19.03608174346814
Ackley,3,19.03608174346814
Ackley,4,19.03608174346814
Ackley,5,19.03608174346814
Ackley,6,19.03608174346814
Ackley,7,19.03608174346814
Ackley,8,19.03608174346814
Ackley,9,19.03608174346814
Ackley,10,19.03608174346814
Ackley,11,19.03608174346814
Ackley,12,19.03608174346814
Ackley,13,19.03608174346814
Ackley,14,19.03608174346814
Ackley,15,19.03608174346814
Ackley,16,19.03608174346814
Ackley,17,19.009593354680415
Ackley,18,19.009593354680415
Ackley,19,19.009593354680415
Ackley,20,19.009593354680415
Ackley,21,17.90995086925843
Ackley,22,17.90995086925843
Ackley,23,17.90995086925843
Ackley,24,17.90995086925843
Ackley,25,17.90995086925843
Ackley,26,17.90995086925843
Ackley,27,17.90995086925843
Ackley,28,17.90995086925843
Ackley,29,17.90995086925843
Ackley,30,17.90995086925843
Ackley,31,17.90995086925843
Ackley,32,17.90995086925843
Ackley,33,17.90995086925843
Ackley,34,17.90995086925843
Ackley,35,17.90995086925843
Ackley,36,17.90995086925843
Ackley,37,17.90995086925843
Ackley,38,17.90995086925843
Ackley,39,17.90995086925843
Ackley,40,17.90995086925843
Ackley,41,17.90995086925843
Ackley,42,17.90995086925843
Ackley,43,17.90995086925843
Ackley,44,17.90995086925843
Ackley,45,17.90995086925843
Ackley,46,17.90995086925843
Ackley,47,17.90995086925843
Ackley,48,17.90995086925843
Ackley,49,17.90995086925843
Ackley,50,17.90995086925843
Ackley,51,17.90995086925843
Ackley,52,17.90995086925843
Ackley,53,17.90995086925843
Ackley,54,17.90995086925843
Ackley,55,17.90995086925843
Ackley,56,17.90995086925843
Ackley,57,17.90995086925843
Ackley,58,17.90995086925843
Ackley,59,17.90995086925843
Ackley,60,17.90995086925843
Ackley,61,17.90995086925843
Ackley,62,17.90995086925843
Ackley,63,17.90995086925843
Ackley,64,17.90995086925843
Ackley,65,17.90995086925843
Ackley,66,17.90995086925843
Ackley,67,17.90995086925843
Ackley,68,17.90995086925843
Ackley,69,17.90995086925843
Ackley,70,17.90995086925843
Ackley,71,17.90995086925843
Ackley,72,17.90995086925843
Ackley,73,17.90995086925843
Ackley,74,17.90995086925843
Ackley,75,17.90995086925843
Ackley,76,17.437085516392774
Ackley,77,17.437085516392774
Ackley,78,17.437085516392774
Ackley,79,17.437085516392774
Ackley,80,17.076824380096657
Ackley,81,17.076824380096657
Ackley,82,17.076824380096657
Ackley,83,17.076824380096657
Ackley,84,17.076824380096657
Ackley,85,17.076824380096657
Ackley,86,17.076824380096657
Ackley,87,17.076824380096657
Ackley,88,17.076824380096657
Ackley,89,17.076824380096657
Ackley,90,17.076824380096657
Ackley,91,17.076824380096657
Ackley,92,17.076824380096657
Ackley,93,17.076824380096657
Ackley,94,17.076824380096657
Ackley,95,17.076824380096657
Ackley,96,17.076824380096657
Ackley,97,17.076824380096657
Ackley,98,17.076824380096657
Ackley,99,17.076824380096657
Ackley,100,17.076824380096657
Ackley,101,13.475926168143987
Ackley,102,13.475926168143987
Ackley,103,13.475926168143987
Ackley,104,13.475926168143987
Ackley,105,13.475926168143987
Ackley,106,13.475926168143987
Ackley,107,13.475926168143987
Ackley,108,13.475926168143987
Ackley,109,13.475926168143987
Ackley,110,13.475926168143987
Ackley,111,13.475926168143987
Ackley,112,13.475926168143987
Ackley,113,13.475926168143987
Ackley,114,13.475926168143987
Ackley,115,13.475926168143987
Ackley,116,13.475926168143987
Ackley,117,13.475926168143987
Ackley,118,13.475926168143987
Ackley,119,13.475926168143987
Ackley,120,13.475926168143987
Ackley,121,13.475926168143987
Ackley,122,13.475926168143987
Ackley,123,13.475926168143987
Ackley,124,13.475926168143987
Ackley,125,13.475926168143987
Ackley,126,13.475926168143987
Ackley,127,13.475926168143987
Ackley,128,13.475926168143987
Ackley,129,13.475926168143987
Ackley,130,13.475926168143987
Ackley,131,13.475926168143987
Ackley,132,13.475926168143987
Ackley,133,13.475926168143987
Ackley,134,13.475926168143987
Ackley,135,13.475926168143987
Ackley,136,13.475926168143987
Ackley,137,13.475926168143987
Ackley,138,13.475926168143987
Ackley,139,13.475926168143987
Ackley,140,13.475926168143987
Ackley,141,13.475926168143987
Ackley,142,13.475926168143987
Ackley,143,13.475926168143987
Ackley,144,13.475926168143987
Ackley,145,13.475926168143987
Ackley,146,13.475926168143987
Ackley,147,13.475926168143987
Ackley,148,13.475926168143987
Ackley,149,13.475926168143987
Ackley,150,13.475926168143987
Ackley,151,13.475926168143987
Ackley,152,13.475926168143987
Ackley,153,13.475926168143987
Ackley,154,13.475926168143987
Ackley,155,13.475926168143987
Ackley,156,13.475926168143987
Ackley,157,13.475926168143987
Ackley,158,13.475926168143987
Ackley,159,13.475926168143987
Ackley,160,13.475926168143987
Ackley,161,13.475926168143987
Ackley,162,13.475926168143987
Ackley,163,13.475926168143987
Ackley,164,13.475926168143987
Ackley,165,13.475926168143987
Ackley,166,13.475926168143987
Ackley,167,13.475926168143987
Ackley,168,13.475926168143987
Ackley,169,13.475926168143987
Ackley,170,13.475926168143987
Ackley,171,13.475926168143987
Ackley,172,13.475926168143987
Ackley,173,13.475926168143987
Ackley,174,13.475926168143987
Ackley,175,13.475926168143987
Ackley,176,13.475926168143987
Ackley,177,13.475926168143987
Ackley,178,13.475926168143987
Ackley,179,13.475926168143987
Ackley,180,13.475926168143987
Ackley,181,13.475926168143987
Ackley,182,13.475926168143987
Ackley,183,13.475926168143987
Ackley,184,13.475926168143987
Ackley,185,12.609785198761339
Ackley,186,12.609785198761339
Ackley,187,12.609785198761339
Ackley,188,12.609785198761339
Ackley,189,12.609785198761339
Ackley,190,12.609785198761339
Ackley,191,12.609785198761339
Ackley,192,12.609785198761339
Ackley,193,12.609785198761339
Ackley,194,12.609785198761339
Ackley,195,12.609785198761339
Ackley,196,12.609785198761339
Ackley,197,12.609785198761339
Ackley,198,11.630919010843193
Ackley,199,11.630919010843193
Ackley,200,11.630919010843193
Ackley,201,11.630919010843193
Ackley,202,11.630919010843193
Ackley,203,11.630919010843193
Ackley,204,11.630919010843193
Ackley,205,11.630919010843193
Ackley,206,11.630919010843193
Ackley,207,11.630919010843193
Ackley,208,11.630919010843193
Ackley,209,11.630919010843193
Ackley,210,11.630919010843193
Ackley,211,11.630919010843193
Ackley,212,11.630919010843193
Ackley,213,11.630919010843193
Ackley,214,11.630919010843193
Ackley,215,11.630919010843193
Ackley,216,11.630919010843193
Ackley,217,11.630919010843193
Ackley,218,11.630919010843193
Ackley,219,11.630919010843193
Ackley,220,11.630919010843193
Ackley,221,11.630919010843193
Ackley,222,11.630919010843193
Ackley,223,11.630919010843193
Ackley,224,11.630919010843193
Ackley,225,11.630919010843193
Ackley,226,11.630919010843193
Ackley,227,11.630919010843193
Ackley,228,11.630919010843193
Ackley,229,11.630919010843193
Ackley,230,11.630919010843193
Ackley,231,10.724525326516304
Ackley,232,10.724525326516304
Ackley,233,10.724525326516304
Ackley,234,10.724525326516304
Ackley,235,10.724525326516304
Ackley,236,10.724525326516304
Ackley,237,10.724525326516304
Ackley,238,10.724525326516304
Ackley,239,10.724525326516304
Ackley,240,10.724525326516304
Ackley,241,10.724525326516304
Ackley,242,10.724525326516304
Ackley,243,10.305633244243907
Ackley,244,10.305633244243907
Ackley,245,9.46568231758086
Ackley,246,9.46568231758086
Ackley,247,9.46568231758086
Ackley,248,9.46568231758086
Ackley,249,9.46568231758086
Ackley,250,9.46568231758086
Ackley,251,9.46568231758086
Ackley,252,9.46568231758086
Ackley,253,9.46568231758086
Ackley,254,9.46568231758086
Ackley,255,9.46568231758086
Ackley,256,9.46568231758086
Ackley,257,9.46568231758086
Ackley,258,9.378676354952955
Ackley,259,9.378676354952955
Ackley,260,9.023261418586303
Ackley,261,8.529799795088378
Ackley,262,8.529799795088378
Ackley,263,7.968502635292792
Ackley,264,7.968502635292792
Ackley,265,7.968502635292792
Ackley,266,7.968502635292792
Ackley,267,7.968502635292792
Ackley,268,6.811580714807263
Ackley,269,6.811580714807263
Ackley,270,6.811580714807263
Ackley,271,6.811580714807263
Ackley,272,6.811580714807263
Ackley,273,6.811580714807263
Ackley,274,6.811580714807263
Ackley,275,6.811580714807263
Ackley,276,6.811580714807263
Ackley,277,6.811580714807263
Ackley,278,6.811580714807263
Ackley,279,6.811580714807263
Ackley,280,6.811580714807263
Ackley,281,6.811580714807263
Ackley,282,6.725001077196975
Ackley,283,6.725001077196975
Ackley,284,6.725001077196975
Ackley,285,6.21447129292164
Ackley,286,5.231705118217214
Ackley,287,5.231705118217214
Ackley,288,5.231705118217214
Ackley,289,5.231705118217214
Ackley,290,5.231705118217214
Ackley,291,5.093832397788791
Ackley,292,4.887243915722426
Ackley,293,4.57575591487733
Ackley,294,4.49747276899965
Ackley,295,4.3879693497456955
Ackley,296,3.8468533721354388
Ackley,297,3.6426296088299677
Ackley,298,3.0228187208883424
Ackley,299,3.0138545427805075
Ackley,300,3.0138545427805075
Griewank,1,142.3964294808644
Griewank,2,142.3964294808644
Griewank,3,142.3964294808644
Griewank,4,142.3964294808644
Griewank,5,142.3964294808644
Griewank,6,117.59950296159873
Griewank,7,117.59950296159873
Griewank,8,117.59950296159873
Griewank,9,117.59950296159873
Griewank,10,117.59950296159873
Griewank,11,117.59950296159873
Griewank,12,117.59950296159873
Griewank,13,104.9687510500428
Griewank,14,104.9687510500428
Griewank,15,104.9687510500428
Griewank,16,104.9687510500428
Griewank,17,104.9687510500428
Griewank,18,104.9687510500428
Griewank,19,83.69607285135442
Griewank,20,83.69607285135442
Griewank,21,83.69607285135442
Griewank,22,83.69607285135442
Griewank,23,83.69607285135442
Griewank,24,83.69607285135442
Griewank,25,83.69607285135442
Griewank,26,83.69607285135442
Griewank,27,83.69607285135442
Griewank,28,83.69607285135442
Griewank,29,83.69607285135442
Griewank,30,83.69607285135442
Griewank,31,83.69607285135442
Griewank,32,83.69607285135442
Griewank,33,83.69607285135442
Griewank,34,83.69607285135442
Griewank,35,83.69607285135442
Griewank,36,83.69607285135442
Griewank,37,83.69607285135442
Griewank,38,83.69607285135442
Griewank,39,83.69607285135442
Griewank,40,83.69607285135442
Griewank,41,83.69607285135442
Griewank,42,83.69607285135442
Griewank,43,83.69607285135442
Griewank,44,83.69607285135442
Griewank,45,83.69607285135442
Griewank,46,83.69607285135442
Griewank,47,83.69607285135442
Griewank,48,83.69607285135442
Griewank,49,83.69607285135442
Griewank,50,83.69607285135442
Griewank,51,76.7458685246976
Griewank,52,76.7458685246976
Griewank,53,76.7458685246976
Griewank,54,76.7458685246976
Griewank,55,76.7458685246976
Griewank,56,76.7458685246976
Griewank,57,76.7458685246976
Griewank,58,76.7458685246976
Griewank,59,76.7458685246976
Griewank,60,76.7458685246976
Griewank,61,76.7458685246976
Griewank,62,76.7458685246976
Griewank,63,76.7458685246976
Griewank,64,76.7458685246976
Griewank,65,76.7458685246976
Griewank,66,21.444102075450374
Griewank,67,21.444102075450374
Griewank,68,21.444102075450374
Griewank,69,21.444102075450374
Griewank,70,21.444102075450374
Griewank,71,21.444102075450374
Griewank,72,21.444102075450374
Griewank,73,21.444102075450374
Griewank,74,21.444102075450374
Griewank,75,21.444102075450374
Griewank,76,21.444102075450374
Griewank,77,21.444102075450374
Griewank,78,21.444102075450374
Griewank,79,21.444102075450374
Griewank,80,21.444102075450374
Griewank,81,21.444102075450374
Griewank,82,21.444102075450374
Griewank,83,21.444102075450374
Griewank,84,21.444102075450374
Griewank,85,21.444102075450374
Griewank,86,21.444102075450374
Griewank,87,21.444102075450374
Griewank,88,21.444102075450374
Griewank,89,21.444102075450374
Griewank,90,21.444102075450374
Griewank,91,21.444102075450374
Griewank,92,21.444102075450374
Griewank,93,21.444102075450374
Griewank,94,21.444102075450374
Griewank,95,21.444102075450374
Griewank,96,21.444102075450374
Griewank,97,21.444102075450374
Griewank,98,21.444102075450374
Griewank,99,21.444102075450374
Griewank,100,21.444102075450374
Griewank,101,21.444102075450374
Griewank,102,21.444102075450374
Griewank,103,21.444102075450374
Griewank,104,21.444102075450374
Griewank,105,21.444102075450374
Griewank,106,21.444102075450374
Griewank,107,21.444102075450374
Griewank,108,21.444102075450374
Griewank,109,21.444102075450374
Griewank,110,21.444102075450374
Griewank,111,21.444102075450374
Griewank,112,21.444102075450374
Griewank,113,21.444102075450374
Griewank,114,21.444102075450374
Griewank,115,21.444102075450374
Griewank,116,21.444102075450374
Griewank,117,21.444102075450374
Griewank,118,21.444102075450374
Griewank,119,21.444102075450374
Griewank,120,21.444102075450374
Griewank,121,21.444102075450374
Griewank,122,21.444102075450374
Griewank,123,21.444102075450374
Griewank,124,21.444102075450374
Griewank,125,21.444102075450374
Griewank,126,21.444102075450374
Griewank,127,21.444102075450374
Griewank,128,21.444102075450374
Griewank,129,21.444102075450374
Griewank,130,21.444102075450374
Griewank,131,21.444102075450374
Griewank,132,21.444102075450374
Griewank,133,21.444102075450374
Griewank,134,21.444102075450374
Griewank,135,21.444102075450374
Griewank,136,21.444102075450374
Griewank,137,21.444102075450374
Griewank,138,21.444102075450374
Griewank,139,21.444102075450374
Griewank,140,21.444102075450374
Griewank,141,21.444102075450374
Griewank,142,21.444102075450374
Griewank,143,21.444102075450374
Griewank,144,21.444102075450374
Griewank,145,21.444102075450374
Griewank,146,21.444102075450374
Griewank,147,21.444102075450374
Griewank,148,21.444102075450374
Griewank,149,21.444102075450374
Griewank,150,21.444102075450374
Griewank,151,21.444102075450374
Griewank,152,21.444102075450374
Griewank,153,21.444102075450374
Griewank,154,21.444102075450374
Griewank,155,21.444102075450374
Griewank,156,21.444102075450374
Griewank,157,21.444102075450374
Griewank,158,21.444102075450374
Griewank,159,21.444102075450374
Griewank,160,21.444102075450374
Griewank,161,21.444102075450374
Griewank,162,21.444102075450374
Griewank,163,21.444102075450374
Griewank,164,21.444102075450374
Griewank,165,21.444102075450374
Griewank,166,21.444102075450374
Griewank,167,21.444102075450374
Griewank,168,21.444102075450374
Griewank,169,21.444102075450374
Griewank,170,21.444102075450374
Griewank,171,21.444102075450374
Griewank,172,21.444102075450374
Griewank,173,21.444102075450374
Griewank,174,21.444102075450374
Griewank,175,21.444102075450374
Griewank,176,21.444102075450374
Griewank,177,21.444102075450374
Griewank,178,21.444102075450374
Griewank,179,21.444102075450374
Griewank,180,21.444102075450374
Griewank,181,21.444102075450374
Griewank,182,21.444102075450374
Griewank,183,21.444102075450374
Griewank,184,21.444102075450374
Griewank,185,21.444102075450374
Griewank,186,21.444102075450374
Griewank,187,21.444102075450374
Griewank,188,18.478257665635375
Griewank,189,18.478257665635375
Griewank,190,18.478257665635375
Griewank,191,18.478257665635375
Griewank,192,18.478257665635375
Griewank,193,18.478257665635375
Griewank,194,18.478257665635375
Griewank,195,18.478257665635375
Griewank,196,18.478257665635375
Griewank,197,18.478257665635375
Griewank,198,14.77309446313255
Griewank,199,14.77309446313255
Griewank,200,14.77309446313255
Griewank,201,14.77309446313255
Griewank,202,14.77309446313255
Griewank,203,14.77309446313255
Griewank,204,14.77309446313255
Griewank,205,14.77309446313255
Griewank,206,14.77309446313255
Griewank,207,14.77309446313255
Griewank,208,14.77309446313255
Griewank,209,8.754565991189102
Griewank,210,8.754565991189102
Griewank,211,8.754565991189102
Griewank,212,8.754565991189102
Griewank,213,8.754565991189102
Griewank,214,8.754565991189102
Griewank,215,8.754565991189102
Griewank,216,8.754565991189102
Griewank,217,8.754565991189102
Griewank,218,8.754565991189102
Griewank,219,8.754565991189102
Griewank,220,8.754565991189102
Griewank,221,8.754565991189102
Griewank,222,8.754565991189102
Griewank,223,8.754565991189102
Griewank,224,8.754565991189102
Griewank,225,8.754565991189102
Griewank,226,8.754565991189102
Griewank,227,8.754565991189102
Griewank,228,8.754565991189102
Griewank,229,8.754565991189102
Griewank,230,8.754565991189102
Griewank,231,8.754565991189102
Griewank,232,8.754565991189102
Griewank,233,8.754565991189102
Griewank,234,7.875693120732627
Griewank,235,7.875693120732627
Griewank,236,7.875693120732627
Griewank,237,7.875693120732627
Griewank,238,7.875693120732627
Griewank,239,7.875693120732627
Griewank,240,7.875693120732627
Griewank,241,6.672522662987256
Griewank,242,5.8430174210458
Griewank,243,5.8430174210458
Griewank,244,5.8430174210458
Griewank,245,5.8430174210458
Griewank,246,5.8430174210458
Griewank,247,5.8430174210458
Griewank,248,5.8430174210458
Griewank,249,5.8430174210458
Griewank,250,5.525805841057672
Griewank,251,5.525805841057672
Griewank,252,5.525805841057672
Griewank,253,5.525805841057672
Griewank,254,5.525805841057672
Griewank,255,4.275578032805246
Griewank,256,4.275578032805246
Griewank,257,4.275578032805246
Griewank,258,4.275578032805246
Griewank,259,4.275578032805246
Griewank,260,4.275578032805246
Griewank,261,4.275578032805246
Griewank,262,4.275578032805246
Griewank,263,4.275578032805246
Griewank,264,4.275578032805246
Griewank,265,4.275578032805246
Griewank,266,4.275578032805246
Griewank,267,4.275578032805246
Griewank,268,4.275578032805246
Griewank,269,4.230974060716545
Griewank,270,4.230974060716545
Griewank,271,3.717733176922087
Griewank,272,3.717733176922087
Griewank,273,3.717733176922087
Griewank,274,3.472992081301599
Griewank,275,3.472992081301599
Griewank,276,3.472992081301599
Griewank,277,3.472992081301599
Griewank,278,3.2830531001051733
Griewank,279,2.6979230523782385
Griewank,280,2.6979230523782385
Griewank,281,2.6979230523782385
Griewank,282,2.3164010780372775
Griewank,283,2.3164010780372775
Griewank,284,2.3164010780372775
Griewank,285,2.3164010780372775
Griewank,286,1.9348505489964756
Griewank,287,1.9348505489964756
Griewank,288,1.9348505489964756
Griewank,289,1.9348505489964756
Griewank,290,1.5718566251634072
Griewank,291,1.5718566251634072
Griewank,292,1.5718566251634072
Griewank,293,1.5718566251634072
Griewank,294,1.2563530699845615
Griewank,295,1.2563530699845615
Griewank,296,1.2563530699845615
Griewank,297,1.2563530699845615
Griewank,298,1.2563530699845615
Griewank,299,1.191089013115149
Griewank,300,1.063193680776149
